id,programa,latitud,longitud,alcaldia
CDSG-CA-AP13219,Poste C5,19.339982,-99.290647,Cuajimalpa de Morelos
CDSG-CA-AP13220,Poste C5,19.35205,-99.320765,Cuajimalpa de Morelos
CDSG-CA-AP13221,Poste C5,19.351582,-99.314737,Cuajimalpa de Morelos
CDSG-CA-AP13222,Poste C5,19.336029,-99.310438,Cuajimalpa de Morelos
CDSG-CA-AP13223,Poste C5,19.369258,-99.293394,Cuajimalpa de Morelos
CDSG-CA-AP13224,Poste C5,19.358505,-99.303448,Cuajimalpa de Morelos
CDSG-CA-AP13226,Poste C5,19.356399,-99.309253,Cuajimalpa de Morelos
CDSG-CA-AP13526,Poste C5,19.388382,-99.248307,Cuajimalpa de Morelos
CDSG-CA-AP16325,Poste C5,19.37129,-99.305024,Cuajimalpa de Morelos
CDSG-CC-AP00001,Poste C5,19.435283,-99.147152,Cuauhtemoc
CDSG-CC-AP00002,Poste C5,19.435098,-99.14582,Cuauhtemoc
CDSG-CC-AP00003,Poste C5,19.434573,-99.143858,Cuauhtemoc
CDSG-CC-AP00004,Poste C5,19.434374,-99.142704,Cuauhtemoc
CDSG-CC-AP00005,Poste C5,19.434242,-99.14188,Cuauhtemoc
CDSG-CC-AP00006,Poste C5,19.433729,-99.146751,Cuauhtemoc
CDSG-CC-AP00007,Poste C5,19.433091,-99.142696,Cuauhtemoc
CDSG-CC-AP00009,Poste C5,19.432311,-99.12703,Cuauhtemoc
CDSG-CC-AP00010,Poste C5,19.434369,-99.127634,Cuauhtemoc
CDSG-CC-AP00011,Poste C5,19.427922,-99.129471,Cuauhtemoc
CDSG-CC-AP00047,Poste C5,19.432782,-99.14669,Cuauhtemoc
CDSG-CC-AP00048,Poste C5,19.432563,-99.14514,Cuauhtemoc
CDSG-CC-AP00066,Poste C5,19.432138,-99.142134,Cuauhtemoc
CDSG-CC-AP00067,Poste C5,19.431952,-99.146324,Cuauhtemoc
CDSG-CC-AP00068,Poste C5,19.430521,-99.14365,Cuauhtemoc
CDSG-CC-AP00086,Poste C5,19.460892,-99.126545,Cuauhtemoc
CDSG-CC-AP00093,Poste C5,19.431178,-99.147999,Cuauhtemoc
CDSG-CC-AP00094,Poste C5,19.430924,-99.145396,Cuauhtemoc
CDSG-CC-AP00131,Poste C5,19.458821,-99.146861,Cuauhtemoc
CDSG-CC-AP00132,Poste C5,19.450719,-99.133668,Cuauhtemoc
CDSG-CC-AP00133,Poste C5,19.459666,-99.129435,Cuauhtemoc
CDSG-CC-AP00134,Poste C5,19.439841,-99.14773,Cuauhtemoc
CDSG-CC-AP00135,Poste C5,19.448676,-99.156388,Cuauhtemoc
CDSG-CC-AP00136,Poste C5,19.4366,-99.143691,Cuauhtemoc
CDSG-CC-AP00137,Poste C5,19.408023,-99.160048,Cuauhtemoc
CDSG-CC-AP00138,Poste C5,19.430341,-99.14239,Cuauhtemoc
CDSG-CC-AP00139,Poste C5,19.41037,-99.133221,Cuauhtemoc
CDSG-CC-AP00140,Poste C5,19.405649,-99.128963,Cuauhtemoc
CDSG-CC-AP00322,Poste C5,19.41475,-99.170677,Cuauhtemoc
CDSG-CC-AP00376,Poste C5,19.411512,-99.175421,Cuauhtemoc
CDSG-CC-AP00395,Poste C5,19.413566,-99.176188,Cuauhtemoc
CDSG-CC-AP00465,Poste C5,19.458712,-99.151869,Cuauhtemoc
CDSG-CC-AP00466,Poste C5,19.456303,-99.131867,Cuauhtemoc
CDSG-CC-AP00467,Poste C5,19.456706,-99.132967,Cuauhtemoc
CDSG-CC-AP00468,Poste C5,19.403049,-99.16631,Cuauhtemoc
CDSG-CC-AP00469,Poste C5,19.461263,-99.127662,Cuauhtemoc
CDSG-CC-AP00470,Poste C5,19.460771,-99.132346,Cuauhtemoc
CDSG-CC-AP00471,Poste C5,19.462338,-99.138795,Cuauhtemoc
CDSG-CC-AP00472,Poste C5,19.461455,-99.134945,Cuauhtemoc
CDSG-CC-AP00473,Poste C5,19.457016,-99.141749,Cuauhtemoc
CDSG-CC-AP00474,Poste C5,19.440912,-99.149847,Cuauhtemoc
CDSG-CC-AP00477,Poste C5,19.449157,-99.148049,Cuauhtemoc
CDSG-CC-AP00478,Poste C5,19.439922,-99.147013,Cuauhtemoc
CDSG-CC-AP00480,Poste C5,19.444939,-99.145911,Cuauhtemoc
CDSG-CC-AP00481,Poste C5,19.444159,-99.157932,Cuauhtemoc
CDSG-CC-AP00482,Poste C5,19.447997,-99.1578,Cuauhtemoc
CDSG-CC-AP00489,Poste C5,19.438103,-99.129298,Cuauhtemoc
CDSG-CC-AP00490,Poste C5,19.428019,-99.131158,Cuauhtemoc
CDSG-CC-AP00491,Poste C5,19.435487,-99.165789,Cuauhtemoc
CDSG-CC-AP00492,Poste C5,19.427491,-99.140079,Cuauhtemoc
CDSG-CC-AP00495,Poste C5,19.429567,-99.150901,Cuauhtemoc
CDSG-CC-AP00496,Poste C5,19.426467,-99.132896,Cuauhtemoc
CDSG-CC-AP00501,Poste C5,19.407999,-99.182242,Cuauhtemoc
CDSG-CC-AP00502,Poste C5,19.403924,-99.141849,Cuauhtemoc
CDSG-CC-AP00503,Poste C5,19.408827,-99.127567,Cuauhtemoc
CDSG-CC-AP00505,Poste C5,19.411477,-99.13922,Cuauhtemoc
CDSG-CC-AP00506,Poste C5,19.419643,-99.136054,Cuauhtemoc
CDSG-CC-AP00507,Poste C5,19.418,-99.139904,Cuauhtemoc
CDSG-CC-AP00508,Poste C5,19.422584,-99.139899,Cuauhtemoc
CDSG-CC-AP00509,Poste C5,19.413162,-99.132737,Cuauhtemoc
CDSG-CC-AP00511,Poste C5,19.40432,-99.150166,Cuauhtemoc
CDSG-CC-AP00512,Poste C5,19.415472,-99.146639,Cuauhtemoc
CDSG-CC-AP00513,Poste C5,19.408062,-99.150614,Cuauhtemoc
CDSG-CC-AP00515,Poste C5,19.415339,-99.144929,Cuauhtemoc
CDSG-CC-AP00516,Poste C5,19.423717,-99.145903,Cuauhtemoc
CDSG-CC-AP00754,Poste C5,19.413779,-99.165841,Cuauhtemoc
CDSG-CC-AP00755,Poste C5,19.410518,-99.166886,Cuauhtemoc
CDSG-CC-AP00774,Poste C5,19.40815,-99.167978,Cuauhtemoc
CDSG-CC-AP00782,Poste C5,19.411494,-99.17406,Cuauhtemoc
CDSG-CC-AP00787,Poste C5,19.405893,-99.17184,Cuauhtemoc
CDSG-CC-AP00792,Poste C5,19.40839,-99.176544,Cuauhtemoc
CDSG-CC-AP00851,Poste C5,19.444076,-99.152172,Cuauhtemoc
CDSG-CC-AP00869,Poste C5,19.415641,-99.128025,Cuauhtemoc
CDSG-CC-AP00872,Poste C5,19.405767,-99.16847,Cuauhtemoc
CDSG-CC-AP00893,Poste C5,19.415528,-99.17618,Cuauhtemoc
CDSG-CC-AP00951,Poste C5,19.442556,-99.123287,Cuauhtemoc
CDSG-CC-AP00952,Poste C5,19.447571,-99.126044,Cuauhtemoc
CDSG-CC-AP01320,Poste C5,19.423055,-99.126117,Cuauhtemoc
CDSG-CC-AP01321,Poste C5,19.455685,-99.143426,Cuauhtemoc
CDSG-CC-AP01322,Poste C5,19.452046,-99.138821,Cuauhtemoc
CDSG-CC-AP01323,Poste C5,19.452025,-99.141023,Cuauhtemoc
CDSG-CC-AP01326,Poste C5,19.449614,-99.142672,Cuauhtemoc
CDSG-CC-AP01327,Poste C5,19.443372,-99.148015,Cuauhtemoc
CDSG-CC-AP01338,Poste C5,19.436306,-99.129735,Cuauhtemoc
CDSG-CC-AP01340,Poste C5,19.437053,-99.129454,Cuauhtemoc
CDSG-CC-AP01343,Poste C5,19.438532,-99.161529,Cuauhtemoc
CDSG-CC-AP01344,Poste C5,19.430279,-99.146814,Cuauhtemoc
CDSG-CC-AP01345,Poste C5,19.427296,-99.132249,Cuauhtemoc
CDSG-CC-AP01346,Poste C5,19.425048,-99.135482,Cuauhtemoc
CDSG-CC-AP01348,Poste C5,19.428762,-99.152645,Cuauhtemoc
CDSG-CC-AP01353,Poste C5,19.403666,-99.16884,Cuauhtemoc
CDSG-CC-AP01354,Poste C5,19.429468,-99.143403,Cuauhtemoc
CDSG-CC-AP01355,Poste C5,19.420016,-99.158986,Cuauhtemoc
CDSG-CC-AP01356,Poste C5,19.417269,-99.171015,Cuauhtemoc
CDSG-CC-AP01357,Poste C5,19.418333,-99.166284,Cuauhtemoc
CDSG-CC-AP01358,Poste C5,19.407194,-99.172151,Cuauhtemoc
CDSG-CC-AP01359,Poste C5,19.4196,-99.166767,Cuauhtemoc
CDSG-CC-AP01360,Poste C5,19.408358,-99.134506,Cuauhtemoc
CDSG-CC-AP01361,Poste C5,19.429189,-99.142622,Cuauhtemoc
CDSG-CC-AP01362,Poste C5,19.425319,-99.146142,Cuauhtemoc
CDSG-CC-AP01363,Poste C5,19.4296,-99.148547,Cuauhtemoc
CDSG-CC-AP01365,Poste C5,19.410814,-99.144663,Cuauhtemoc
CDSG-CC-AP01368,Poste C5,19.4176,-99.131912,Cuauhtemoc
CDSG-CC-AP01663,Poste C5,19.455094,-99.159481,Cuauhtemoc
CDSG-CC-AP01665,Poste C5,19.457335,-99.14883,Cuauhtemoc
CDSG-CC-AP01667,Poste C5,19.438544,-99.133353,Cuauhtemoc
CDSG-CC-AP01671,Poste C5,19.428997,-99.146969,Cuauhtemoc
CDSG-CC-AP01733,Poste C5,19.462929,-99.152488,Cuauhtemoc
CDSG-CC-AP02184,Poste C5,19.429177,-99.145822,Cuauhtemoc
CDSG-CC-AP02185,Poste C5,19.428112,-99.143583,Cuauhtemoc
CDSG-CC-AP02186,Poste C5,19.427942,-99.141963,Cuauhtemoc
CDSG-CC-AP02187,Poste C5,19.427395,-99.149423,Cuauhtemoc
CDSG-CC-AP02188,Poste C5,19.431092,-99.14651,Cuauhtemoc
CDSG-CC-AP02190,Poste C5,19.427127,-99.144247,Cuauhtemoc
CDSG-CC-AP02191,Poste C5,19.440235,-99.125049,Cuauhtemoc
CDSG-CC-AP02192,Poste C5,19.406277,-99.155332,Cuauhtemoc
CDSG-CC-AP02193,Poste C5,19.408568,-99.139546,Cuauhtemoc
CDSG-CC-AP02194,Poste C5,19.429259,-99.133677,Cuauhtemoc
CDSG-CC-AP02195,Poste C5,19.432524,-99.129031,Cuauhtemoc
CDSG-CC-AP02196,Poste C5,19.426451,-99.137391,Cuauhtemoc
CDSG-CC-AP02198,Poste C5,19.430229,-99.141546,Cuauhtemoc
CDSG-CC-AP02199,Poste C5,19.451297,-99.160714,Cuauhtemoc
CDSG-CC-AP02200,Poste C5,19.412975,-99.164944,Cuauhtemoc
CDSG-CC-AP02201,Poste C5,19.434097,-99.140988,Cuauhtemoc
CDSG-CC-AP02202,Poste C5,19.431415,-99.138623,Cuauhtemoc
CDSG-CC-AP02203,Poste C5,19.43054,-99.136726,Cuauhtemoc
CDSG-CC-AP02204,Poste C5,19.433884,-99.124469,Cuauhtemoc
CDSG-CC-AP02205,Poste C5,19.423029,-99.1596,Cuauhtemoc
CDSG-CC-AP02206,Poste C5,19.435775,-99.146257,Cuauhtemoc
CDSG-CC-AP02207,Poste C5,19.424206,-99.134625,Cuauhtemoc
CDSG-CC-AP02208,Poste C5,19.426593,-99.125628,Cuauhtemoc
CDSG-CC-AP02209,Poste C5,19.429564,-99.136525,Cuauhtemoc
CDSG-CC-AP02210,Poste C5,19.460097,-99.141477,Cuauhtemoc
CDSG-CC-AP02211,Poste C5,19.435784,-99.131751,Cuauhtemoc
CDSG-CC-AP02212,Poste C5,19.431066,-99.13365,Cuauhtemoc
CDSG-CC-AP02213,Poste C5,19.439422,-99.150185,Cuauhtemoc
CDSG-CC-AP02214,Poste C5,19.432929,-99.143358,Cuauhtemoc
CDSG-CC-AP02215,Poste C5,19.435193,-99.149029,Cuauhtemoc
CDSG-CC-AP02216,Poste C5,19.429946,-99.132353,Cuauhtemoc
CDSG-CC-AP02217,Poste C5,19.432168,-99.133975,Cuauhtemoc
CDSG-CC-AP02218,Poste C5,19.433326,-99.145083,Cuauhtemoc
CDSG-CC-AP02219,Poste C5,19.436071,-99.14802,Cuauhtemoc
CDSG-CC-AP02220,Poste C5,19.437581,-99.146783,Cuauhtemoc
CDSG-CC-AP02223,Poste C5,19.407384,-99.139602,Cuauhtemoc
CDSG-CC-AP02224,Poste C5,19.447884,-99.133978,Cuauhtemoc
CDSG-CC-AP02225,Poste C5,19.405052,-99.139772,Cuauhtemoc
CDSG-CC-AP02227,Poste C5,19.407174,-99.142145,Cuauhtemoc
CDSG-CC-AP02228,Poste C5,19.405465,-99.143277,Cuauhtemoc
CDSG-CC-AP02230,Poste C5,19.403962,-99.142554,Cuauhtemoc
CDSG-CC-AP02231,Poste C5,19.405599,-99.144944,Cuauhtemoc
CDSG-CC-AP02232,Poste C5,19.4494,-99.131108,Cuauhtemoc
CDSG-CC-AP02234,Poste C5,19.449255,-99.15995,Cuauhtemoc
CDSG-CC-AP02235,Poste C5,19.407197,-99.135697,Cuauhtemoc
CDSG-CC-AP02236,Poste C5,19.407011,-99.126595,Cuauhtemoc
CDSG-CC-AP02237,Poste C5,19.406739,-99.131544,Cuauhtemoc
CDSG-CC-AP02238,Poste C5,19.405807,-99.133963,Cuauhtemoc
CDSG-CC-AP02239,Poste C5,19.405384,-99.130867,Cuauhtemoc
CDSG-CC-AP02242,Poste C5,19.40732,-99.128601,Cuauhtemoc
CDSG-CC-AP02243,Poste C5,19.451824,-99.128203,Cuauhtemoc
CDSG-CC-AP02244,Poste C5,19.45053,-99.132596,Cuauhtemoc
CDSG-CC-AP02245,Poste C5,19.408376,-99.129974,Cuauhtemoc
CDSG-CC-AP02247,Poste C5,19.445,-99.133739,Cuauhtemoc
CDSG-CC-AP02249,Poste C5,19.40336,-99.131014,Cuauhtemoc
CDSG-CC-AP02250,Poste C5,19.403738,-99.129061,Cuauhtemoc
CDSG-CC-AP02252,Poste C5,19.431753,-99.133298,Cuauhtemoc
CDSG-CC-AP02253,Poste C5,19.404134,-99.146769,Cuauhtemoc
CDSG-CC-AP02254,Poste C5,19.424184,-99.139807,Cuauhtemoc
CDSG-CC-AP02255,Poste C5,19.445954,-99.132773,Cuauhtemoc
CDSG-CC-AP02256,Poste C5,19.425557,-99.140551,Cuauhtemoc
CDSG-CC-AP02257,Poste C5,19.416573,-99.16388,Cuauhtemoc
CDSG-CC-AP02258,Poste C5,19.409943,-99.14912,Cuauhtemoc
CDSG-CC-AP02259,Poste C5,19.415079,-99.150882,Cuauhtemoc
CDSG-CC-AP02262,Poste C5,19.4205,-99.147491,Cuauhtemoc
CDSG-CC-AP02263,Poste C5,19.412026,-99.144026,Cuauhtemoc
CDSG-CC-AP02264,Poste C5,19.418168,-99.147527,Cuauhtemoc
CDSG-CC-AP02265,Poste C5,19.417873,-99.154175,Cuauhtemoc
CDSG-CC-AP02266,Poste C5,19.417453,-99.149117,Cuauhtemoc
CDSG-CC-AP02267,Poste C5,19.41812,-99.150651,Cuauhtemoc
CDSG-CC-AP02268,Poste C5,19.417202,-99.146059,Cuauhtemoc
CDSG-CC-AP02269,Poste C5,19.424148,-99.151305,Cuauhtemoc
CDSG-CC-AP02270,Poste C5,19.422372,-99.150014,Cuauhtemoc
CDSG-CC-AP02271,Poste C5,19.421498,-99.142853,Cuauhtemoc
CDSG-CC-AP02272,Poste C5,19.408988,-99.146023,Cuauhtemoc
CDSG-CC-AP02273,Poste C5,19.411128,-99.14754,Cuauhtemoc
CDSG-CC-AP02275,Poste C5,19.413216,-99.146837,Cuauhtemoc
CDSG-CC-AP02276,Poste C5,19.418641,-99.144375,Cuauhtemoc
CDSG-CC-AP02277,Poste C5,19.421866,-99.145263,Cuauhtemoc
CDSG-CC-AP02278,Poste C5,19.411234,-99.150597,Cuauhtemoc
CDSG-CC-AP02279,Poste C5,19.416745,-99.152469,Cuauhtemoc
CDSG-CC-AP02280,Poste C5,19.419493,-99.152415,Cuauhtemoc
CDSG-CC-AP02281,Poste C5,19.41467,-99.148419,Cuauhtemoc
CDSG-CC-AP02282,Poste C5,19.412067,-99.148626,Cuauhtemoc
CDSG-CC-AP02283,Poste C5,19.421105,-99.148406,Cuauhtemoc
CDSG-CC-AP02284,Poste C5,19.415249,-99.148315,Cuauhtemoc
CDSG-CC-AP02285,Poste C5,19.420613,-99.127196,Cuauhtemoc
CDSG-CC-AP02286,Poste C5,19.439694,-99.139856,Cuauhtemoc
CDSG-CC-AP02287,Poste C5,19.421174,-99.128555,Cuauhtemoc
CDSG-CC-AP02288,Poste C5,19.419086,-99.128734,Cuauhtemoc
CDSG-CC-AP02290,Poste C5,19.435573,-99.137902,Cuauhtemoc
CDSG-CC-AP02291,Poste C5,19.414359,-99.143702,Cuauhtemoc
CDSG-CC-AP02292,Poste C5,19.418786,-99.143365,Cuauhtemoc
CDSG-CC-AP02293,Poste C5,19.414009,-99.138941,Cuauhtemoc
CDSG-CC-AP02294,Poste C5,19.420787,-99.13808,Cuauhtemoc
CDSG-CC-AP02296,Poste C5,19.416928,-99.138363,Cuauhtemoc
CDSG-CC-AP02297,Poste C5,19.418184,-99.138402,Cuauhtemoc
CDSG-CC-AP02300,Poste C5,19.422579,-99.135491,Cuauhtemoc
CDSG-CC-AP02301,Poste C5,19.407539,-99.137602,Cuauhtemoc
CDSG-CC-AP02302,Poste C5,19.410504,-99.137348,Cuauhtemoc
CDSG-CC-AP02303,Poste C5,19.409761,-99.139462,Cuauhtemoc
CDSG-CC-AP02304,Poste C5,19.409018,-99.141899,Cuauhtemoc
CDSG-CC-AP02305,Poste C5,19.414197,-99.141361,Cuauhtemoc
CDSG-CC-AP02306,Poste C5,19.416511,-99.140744,Cuauhtemoc
CDSG-CC-AP02307,Poste C5,19.414327,-99.136779,Cuauhtemoc
CDSG-CC-AP02308,Poste C5,19.411666,-99.141749,Cuauhtemoc
CDSG-CC-AP02309,Poste C5,19.416969,-99.143821,Cuauhtemoc
CDSG-CC-AP02310,Poste C5,19.421327,-99.140986,Cuauhtemoc
CDSG-CC-AP02311,Poste C5,19.416405,-99.136438,Cuauhtemoc
CDSG-CC-AP02312,Poste C5,19.42236,-99.138415,Cuauhtemoc
CDSG-CC-AP02313,Poste C5,19.419511,-99.140508,Cuauhtemoc
CDSG-CC-AP02314,Poste C5,19.415053,-99.144067,Cuauhtemoc
CDSG-CC-AP02315,Poste C5,19.410788,-99.130938,Cuauhtemoc
CDSG-CC-AP02316,Poste C5,19.413206,-99.128221,Cuauhtemoc
CDSG-CC-AP02317,Poste C5,19.413852,-99.13471,Cuauhtemoc
CDSG-CC-AP02318,Poste C5,19.422653,-99.133491,Cuauhtemoc
CDSG-CC-AP02319,Poste C5,19.416607,-99.155194,Cuauhtemoc
CDSG-CC-AP02320,Poste C5,19.415805,-99.130342,Cuauhtemoc
CDSG-CC-AP02321,Poste C5,19.413238,-99.13074,Cuauhtemoc
CDSG-CC-AP02322,Poste C5,19.417522,-99.130067,Cuauhtemoc
CDSG-CC-AP02323,Poste C5,19.422763,-99.131071,Cuauhtemoc
CDSG-CC-AP02324,Poste C5,19.423511,-99.130907,Cuauhtemoc
CDSG-CC-AP02326,Poste C5,19.408437,-99.132955,Cuauhtemoc
CDSG-CC-AP02328,Poste C5,19.412177,-99.134892,Cuauhtemoc
CDSG-CC-AP02329,Poste C5,19.408482,-99.135489,Cuauhtemoc
CDSG-CC-AP02330,Poste C5,19.437968,-99.148496,Cuauhtemoc
CDSG-CC-AP02331,Poste C5,19.442744,-99.154713,Cuauhtemoc
CDSG-CC-AP02332,Poste C5,19.441573,-99.148414,Cuauhtemoc
CDSG-CC-AP02333,Poste C5,19.44055,-99.151482,Cuauhtemoc
CDSG-CC-AP02334,Poste C5,19.441172,-99.15414,Cuauhtemoc
CDSG-CC-AP02335,Poste C5,19.443886,-99.150475,Cuauhtemoc
CDSG-CC-AP02336,Poste C5,19.446291,-99.14861,Cuauhtemoc
CDSG-CC-AP02337,Poste C5,19.448298,-99.148136,Cuauhtemoc
CDSG-CC-AP02338,Poste C5,19.41526,-99.17298,Cuauhtemoc
CDSG-CC-AP02339,Poste C5,19.451082,-99.147471,Cuauhtemoc
CDSG-CC-AP02340,Poste C5,19.439532,-99.154075,Cuauhtemoc
CDSG-CC-AP02341,Poste C5,19.445873,-99.151715,Cuauhtemoc
CDSG-CC-AP02342,Poste C5,19.433632,-99.146103,Cuauhtemoc
CDSG-CC-AP02343,Poste C5,19.437974,-99.141801,Cuauhtemoc
CDSG-CC-AP02344,Poste C5,19.437214,-99.142019,Cuauhtemoc
CDSG-CC-AP02345,Poste C5,19.433483,-99.152104,Cuauhtemoc
CDSG-CC-AP02346,Poste C5,19.425798,-99.132922,Cuauhtemoc
CDSG-CC-AP02347,Poste C5,19.436564,-99.141862,Cuauhtemoc
CDSG-CC-AP02348,Poste C5,19.448122,-99.153051,Cuauhtemoc
CDSG-CC-AP02349,Poste C5,19.448672,-99.144382,Cuauhtemoc
CDSG-CC-AP02350,Poste C5,19.44118,-99.143394,Cuauhtemoc
CDSG-CC-AP02351,Poste C5,19.436493,-99.150783,Cuauhtemoc
CDSG-CC-AP02352,Poste C5,19.445443,-99.147552,Cuauhtemoc
CDSG-CC-AP02353,Poste C5,19.444804,-99.143798,Cuauhtemoc
CDSG-CC-AP02354,Poste C5,19.452125,-99.15456,Cuauhtemoc
CDSG-CC-AP02355,Poste C5,19.45143,-99.141364,Cuauhtemoc
CDSG-CC-AP02356,Poste C5,19.447881,-99.138846,Cuauhtemoc
CDSG-CC-AP02357,Poste C5,19.442982,-99.1401,Cuauhtemoc
CDSG-CC-AP02358,Poste C5,19.436458,-99.137971,Cuauhtemoc
CDSG-CC-AP02359,Poste C5,19.446404,-99.143437,Cuauhtemoc
CDSG-CC-AP02360,Poste C5,19.444344,-99.142511,Cuauhtemoc
CDSG-CC-AP02361,Poste C5,19.445833,-99.145723,Cuauhtemoc
CDSG-CC-AP02362,Poste C5,19.44502,-99.145074,Cuauhtemoc
CDSG-CC-AP02363,Poste C5,19.445392,-99.143646,Cuauhtemoc
CDSG-CC-AP02364,Poste C5,19.447528,-99.150078,Cuauhtemoc
CDSG-CC-AP02365,Poste C5,19.447689,-99.141942,Cuauhtemoc
CDSG-CC-AP02366,Poste C5,19.448398,-99.135493,Cuauhtemoc
CDSG-CC-AP02367,Poste C5,19.441346,-99.140346,Cuauhtemoc
CDSG-CC-AP02368,Poste C5,19.447686,-99.145286,Cuauhtemoc
CDSG-CC-AP02369,Poste C5,19.449692,-99.14485,Cuauhtemoc
CDSG-CC-AP02370,Poste C5,19.4459,-99.140845,Cuauhtemoc
CDSG-CC-AP02371,Poste C5,19.442825,-99.144024,Cuauhtemoc
CDSG-CC-AP02372,Poste C5,19.447765,-99.136626,Cuauhtemoc
CDSG-CC-AP02373,Poste C5,19.443522,-99.142758,Cuauhtemoc
CDSG-CC-AP02374,Poste C5,19.442366,-99.141757,Cuauhtemoc
CDSG-CC-AP02375,Poste C5,19.427986,-99.154547,Cuauhtemoc
CDSG-CC-AP02376,Poste C5,19.45171,-99.144526,Cuauhtemoc
CDSG-CC-AP02377,Poste C5,19.439201,-99.143393,Cuauhtemoc
CDSG-CC-AP02379,Poste C5,19.455635,-99.16347,Cuauhtemoc
CDSG-CC-AP02380,Poste C5,19.435154,-99.142017,Cuauhtemoc
CDSG-CC-AP02381,Poste C5,19.452313,-99.163978,Cuauhtemoc
CDSG-CC-AP02382,Poste C5,19.454996,-99.157659,Cuauhtemoc
CDSG-CC-AP02383,Poste C5,19.44993,-99.152748,Cuauhtemoc
CDSG-CC-AP02384,Poste C5,19.452637,-99.158181,Cuauhtemoc
CDSG-CC-AP02385,Poste C5,19.45099,-99.159618,Cuauhtemoc
CDSG-CC-AP02386,Poste C5,19.449012,-99.158892,Cuauhtemoc
CDSG-CC-AP02387,Poste C5,19.446747,-99.155479,Cuauhtemoc
CDSG-CC-AP02388,Poste C5,19.442745,-99.162583,Cuauhtemoc
CDSG-CC-AP02389,Poste C5,19.418244,-99.170693,Cuauhtemoc
CDSG-CC-AP02390,Poste C5,19.452196,-99.155589,Cuauhtemoc
CDSG-CC-AP02391,Poste C5,19.450281,-99.154797,Cuauhtemoc
CDSG-CC-AP02392,Poste C5,19.446225,-99.162976,Cuauhtemoc
CDSG-CC-AP02393,Poste C5,19.417186,-99.164948,Cuauhtemoc
CDSG-CC-AP02394,Poste C5,19.444704,-99.15583,Cuauhtemoc
CDSG-CC-AP02395,Poste C5,19.441983,-99.156504,Cuauhtemoc
CDSG-CC-AP02396,Poste C5,19.451837,-99.152826,Cuauhtemoc
CDSG-CC-AP02397,Poste C5,19.43604,-99.140713,Cuauhtemoc
CDSG-CC-AP02399,Poste C5,19.444497,-99.154077,Cuauhtemoc
CDSG-CC-AP02400,Poste C5,19.44516,-99.165113,Cuauhtemoc
CDSG-CC-AP02401,Poste C5,19.45418,-99.152977,Cuauhtemoc
CDSG-CC-AP02402,Poste C5,19.442668,-99.163643,Cuauhtemoc
CDSG-CC-AP02403,Poste C5,19.440417,-99.156726,Cuauhtemoc
CDSG-CC-AP02404,Poste C5,19.410789,-99.141872,Cuauhtemoc
CDSG-CC-AP02405,Poste C5,19.437682,-99.13356,Cuauhtemoc
CDSG-CC-AP02406,Poste C5,19.437753,-99.134637,Cuauhtemoc
CDSG-CC-AP02407,Poste C5,19.439575,-99.139135,Cuauhtemoc
CDSG-CC-AP02408,Poste C5,19.44096,-99.140045,Cuauhtemoc
CDSG-CC-AP02409,Poste C5,19.438725,-99.12377,Cuauhtemoc
CDSG-CC-AP02410,Poste C5,19.434647,-99.12434,Cuauhtemoc
CDSG-CC-AP02411,Poste C5,19.425705,-99.125748,Cuauhtemoc
CDSG-CC-AP02412,Poste C5,19.443617,-99.134028,Cuauhtemoc
CDSG-CC-AP02413,Poste C5,19.427972,-99.130693,Cuauhtemoc
CDSG-CC-AP02414,Poste C5,19.442815,-99.139331,Cuauhtemoc
CDSG-CC-AP02415,Poste C5,19.432735,-99.15103,Cuauhtemoc
CDSG-CC-AP02416,Poste C5,19.440236,-99.125817,Cuauhtemoc
CDSG-CC-AP02417,Poste C5,19.442506,-99.135374,Cuauhtemoc
CDSG-CC-AP02418,Poste C5,19.441882,-99.13604,Cuauhtemoc
CDSG-CC-AP02419,Poste C5,19.440805,-99.138555,Cuauhtemoc
CDSG-CC-AP02420,Poste C5,19.415854,-99.159079,Cuauhtemoc
CDSG-CC-AP02421,Poste C5,19.440646,-99.133077,Cuauhtemoc
CDSG-CC-AP02422,Poste C5,19.440801,-99.131124,Cuauhtemoc
CDSG-CC-AP02423,Poste C5,19.441766,-99.134163,Cuauhtemoc
CDSG-CC-AP02424,Poste C5,19.442373,-99.13163,Cuauhtemoc
CDSG-CC-AP02425,Poste C5,19.440836,-99.137217,Cuauhtemoc
CDSG-CC-AP02426,Poste C5,19.439742,-99.133752,Cuauhtemoc
CDSG-CC-AP02427,Poste C5,19.41479,-99.156297,Cuauhtemoc
CDSG-CC-AP02428,Poste C5,19.440334,-99.139173,Cuauhtemoc
CDSG-CC-AP02429,Poste C5,19.437469,-99.127349,Cuauhtemoc
CDSG-CC-AP02430,Poste C5,19.436539,-99.125566,Cuauhtemoc
CDSG-CC-AP02431,Poste C5,19.418012,-99.15712,Cuauhtemoc
CDSG-CC-AP02432,Poste C5,19.436535,-99.124052,Cuauhtemoc
CDSG-CC-AP02433,Poste C5,19.43278,-99.125144,Cuauhtemoc
CDSG-CC-AP02434,Poste C5,19.431215,-99.128068,Cuauhtemoc
CDSG-CC-AP02435,Poste C5,19.42107,-99.160865,Cuauhtemoc
CDSG-CC-AP02436,Poste C5,19.426126,-99.128759,Cuauhtemoc
CDSG-CC-AP02437,Poste C5,19.425612,-99.126834,Cuauhtemoc
